"Run Fondo";"run_adm";"run_fm_l";"entidad_nombre_fm";"nombre_corto";"vigencia";"estado";"tipo";"razon_social";"fecha_deposito";"fecha_ultima_modificacion";"fecha_inicio";"nro_fecha_resolucion";"fecha_cumplimiento";"fecha_termino";"num_registro"
"10486";"96980650-9";"10486-8";FONDO MUTUO ITAU ESTRUCTURADO UF FEBRERO 2025;UF FEBRERO 2025;Vigente;;"7-FM ESTRUCTURADO";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-06-29;2023-07-04;2023-07-04;-;2023-07-12;;FM232245
"8971";"96980650-9";"8971-0";FONDO MUTUO ITAU GESTIONADO ACCIONES;G. ACCIONES;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-03-30;2023-04-18;2013-01-23;-;2013-01-23;;FM130604
"8993";"96980650-9";"8993-1";FONDO MUTUO ITAU GESTIONADO AGRESIVO;G. AGRESIVO;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-03-30;2023-04-18;2013-06-18;-;2013-06-18;;FM130626
"8994";"96980650-9";"8994-K";FONDO MUTUO ITAU GESTIONADO CONSERVADOR;G. CONSERVADOR;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-03-30;2023-04-18;2013-06-18;-;2013-06-18;;FM130627
"8992";"96980650-9";"8992-3";FONDO MUTUO ITAU GESTIONADO MODERADO;G. MODERADO;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-03-30;2023-04-18;2013-06-18;-;2013-06-18;;FM130625
"9931";"96980650-9";"9931-7";FONDO MUTUO ITAU GLOBAL BRANDS;GLOBAL BRANDS;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-04;2023-03-22;2020-09-11;-;2020-09-14;;FM201677
"10027";"96980650-9";"10027-7";FONDO MUTUO ITAU LARRAINVIAL AHORRO DOLAR;AHORRO DOLAR;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-03-11;;2021-04-14;-;2023-02-03;;FM211775
"9928";"96980650-9";"9928-7";FONDO MUTUO ITAU LARRAINVIAL AHORRO ESTRATEGICO;LV AHORRO EST;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2023-03-22;2020-09-07;-;2020-10-14;;FM201674
"8254";"96980650-9";"8254-6";FONDO MUTUO ITAU LATAM CORPORATE;LATAM CORPORATE;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-03-22;2023-03-23;2002-11-15;Res. 422 (15/11/2002);2002-11-27;;FM110245
"10063";"96980650-9";"10063-3";FONDO MUTUO ITAU MI CARTERA AVENTURERA;CARTERA AVENTURERA;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-05-28;2023-08-23;2021-04-29;-;2021-05-11;;FM211819
"10021";"96980650-9";"10021-8";FONDO MUTUO ITAU MI CARTERA EXPLORADORA;CARTERA EXPLORADORA;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-05-28;2023-08-23;2021-03-01;-;2021-03-26;;FM211769
"10064";"96980650-9";"10064-1";FONDO MUTUO ITAU MI CARTERA LANZADA;CARTERA LANZADA;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-05-28;2023-07-24;2021-04-29;-;2021-05-19;;FM211820
"10020";"96980650-9";"10020-K";FONDO MUTUO ITAU MI CARTERA TRANQUI;CARTERA TRANQUI;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-23;2023-10-12;2021-03-01;-;2021-03-17;;FM211768
"9935";"96980650-9";"9935-K";FONDO MUTUO ITAU MONEDA CREDITO LATAM;MONEDA CREDITO LATAM;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-14;2023-03-22;2020-11-25;-;2021-03-01;;FM201681
"8305";"96980650-9";"8305-4";FONDO MUTUO ITAU NATIONAL EQUITY;NATIONAL EQUITY;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2023-03-18;2004-09-27;Res. 290 (27/09/2004);2004-11-03;;FM110243
"8092";"96980650-9";"8092-6";FONDO MUTUO ITAU PERFORMANCE;ITAU PERFORMANCE;Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-11-10;2023-03-22;1996-09-09;Res. 193 (09/09/1996);1996-09-09;;FM110484
"10294";"96980650-9";"10294-6";FONDO MUTUO ITAU PRINCIPAL LIFETIME 2030;ITAU LT 2030;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-06-23;;2022-07-25;-;;;FM222053
"10295";"96980650-9";"10295-4";FONDO MUTUO ITAU PRINCIPAL LIFETIME 2040;ITAU LT 2040;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-06-23;;2022-07-25;-;;;FM222054
"10296";"96980650-9";"10296-2";FONDO MUTUO ITAU PRINCIPAL LIFETIME 2050;ITAU LT 2050;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-06-23;;2022-07-25;-;;;FM222055
"10297";"96980650-9";"10297-0";FONDO MUTUO ITAU PRINCIPAL LIFETIME 2060;ITAU LT 2060;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-06-23;;2022-07-25;-;;;FM222056
"9834";"96980650-9";"9834-5";FONDO MUTUO ITAU RENTA DINAMICA GLOBAL;RENTA DINAMICA GLOBA;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2023-03-18;2019-12-27;-;2020-01-02;;FM191579
"8338";"96980650-9";"8338-0";FONDO MUTUO ITAU SELECT;SELECT;Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-04;2023-10-04;2005-03-14;Res. 547 (14/03/2005);2005-03-24;;FM110247
"9936";"96980650-9";"9936-8";FONDO MUTUO ITAU TOESCA CHILE EQUITIES;CHILE EQUITIES;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-16;2023-03-22;2020-09-28;-;2020-09-28;;FM201682
"8479";"96980650-9";"8479-4";FONDO MUTUO ITAU TOP USA;TOP USA;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-05-27;2022-01-05;2006-12-05;Res. 539 (05/12/2006);2006-12-07;;FM110249
"9201";"96980650-9";"9201-0";FONDO MUTUO ITAU UF PLUS;UF PLUS;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2023-03-18;2015-06-24;-;2015-07-13;;FM150942
"9932";"96980650-9";"9932-5";FONDO MUTUO ITAU US ADVANTAGE;US ADVANTAGE;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-04;2023-03-22;2020-09-11;-;2020-10-01;;FM201678
"8799";"96980650-9";"8799-8";FONDO MUTUO ITAÚ BRASIL ACTIVO;BRASIL ACTIVO;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-30;2023-03-22;2010-07-28;Res. 361 (28/07/2010);2010-08-02;;FM110235
"8333";"96980650-9";"8333-K";FONDO MUTUO ITAÚ CASH DOLLAR;ITAU CASH DOLLAR;Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-11-10;2023-03-22;2004-11-23;Res. 511 (23/11/2004);2004-12-03;;FM110237
"8222";"96939000-0";"8222-8";FONDO MUTUO INVERLINK EVOLUTION;EVOLUTION;No Vigente;;"4-FM MIXTO";INVERLINK ADMINISTRADORA GENERAL DE FONDOS S.A.;;;;Res. 353 ();;2001-08-16;
"8638";"96530900-4";"8638-K";FONDO MUTUO BCI CARTERA DINÁMICA CONSERVADORA;FM BCI CD CONSERV.;Vigente;;"6-FM DE LIBRE INVERSION";BCI ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-06-22;2021-01-18;2008-12-12;Res. 460 (12/12/2008);2009-01-14;;FM110441
"9994";"76503273-3";"9994-5";AMERIS LIQUIDEZ FONDO MUTUO;AMERIS LIQUIDEZ FM;Vigente;;"6-FM DE LIBRE INVERSION";AMERIS CAPITAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-10-28;2023-03-07;2021-03-15;-;2021-04-13;;FM211741
"9811";"77057272-K";"9811-6";FONDO MUTUO ARRIESGADO FOCUS;FONDO ARRIESGADO;Vigente;;"6-FM DE LIBRE INVERSION";SOYFOCUS ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-07-28;2023-02-02;2019-10-16;-;2019-12-26;;FM191556
"8043";"96767630-6";"8043-8";FONDO MUTUO BANCHILE ACCIONES;BANCHILE-ACCIONES;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-01-11;2022-10-21;1989-03-07;Res. 0 (07/03/1989);1989-03-07;;FM110203
"10058";"96767630-6";"10058-7";FONDO MUTUO BANCHILE AGRESIVO;FM BCH AGRESIVO;Vigente;;"6-FM DE LIBRE INVERSION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-06-03;2022-11-17;2021-07-14;-;2021-07-23;;FM211814
"8135";"96767630-6";"8135-3";FONDO MUTUO BANCHILE ALIANZA;ALIANZA;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-01-07;2022-11-02;1999-08-23;Res. 332 (23/08/1999);1999-09-10;;FM110176
"8131";"96767630-6";"8131-0";FONDO MUTUO BANCHILE ASIA DESARROLLADA;BCH ASIA DESARROLLAD;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-01-13;2022-10-13;1999-04-21;Res. 316 (21/04/1999);1999-06-10;;FM110201
"8517";"96767630-6";"8517-0";FONDO MUTUO BANCHILE ASIATICO EMERGENTE;ASIATICO EMERGENTE;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-01-14;2022-10-19;2007-10-03;Res. 382 (03/10/2007);2007-10-16;;FM110202
"10173";"96767630-6";"10173-7";FONDO MUTUO BANCHILE BLACKROCK ESG;FM BCH ESG;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";BANCHILE ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-11-02;2023-07-03;2023-08-02;-;;;FM211929
"9921";"96980650-9";"9921-K";FONDO MUTUO ITAÚ INCOME;INCOME;Vigente;;"6-FM DE LIBRE INVERSION";ITAU ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-08-31;2023-03-22;2020-09-08;-;2020-09-09;;FM201667
"9748";"96955500-K";"9748-9";FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FM ACCIONES BRASIL;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-07-26;2022-09-14;2019-07-17;-;2019-07-23;2023-12-01;FM191493
"8872";"96955500-K";"8872-2";FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;ACCIONES NACIONALES;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-11;2023-11-02;2011-05-09;Res. 224 (09/05/2011);2011-05-09;;FM110005
"8755";"96955500-K";"8755-6";FONDO MUTUO LARRAINVIAL AHORRO A PLAZO;AHORRO A PLAZO;Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-12-16;2023-07-28;2009-10-07;Res. 325 (07/10/2009);2009-10-07;;FM110006
"8263";"96955500-K";"8263-5";FONDO MUTUO LARRAINVIAL AHORRO CAPITAL;AHORRO CAPITAL;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-07-28;2023-09-14;2003-07-02;Res. 139 (02/07/2003);2003-07-02;;FM110007
"8315";"96955500-K";"8315-1";FONDO MUTUO LARRAINVIAL AHORRO CORPORATIVO;AHORRO CORPORATIVO;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-12-16;2023-07-28;2004-12-06;Res. 373 (06/12/2004);2004-12-13;;FM110022
"9221";"96955500-K";"9221-5";FONDO MUTUO LARRAINVIAL AHORRO DÓLAR;FMLV AHORRO DÓLAR;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-07-28;2023-11-02;2015-08-18;-;2015-09-08;;FM150962
"8240";"96955500-K";"8240-6";FONDO MUTUO LARRAINVIAL AHORRO ESTRATEGICO;AHORRO ESTRATEGICO;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-07-28;2023-09-14;2002-08-06;Res. 323 (06/08/2002);2002-08-31;;FM110009
"9929";"96955500-K";"9929-5";FONDO MUTUO LARRAINVIAL AHORRO LARGO PLAZO;AHORRO LARGO PLAZO;No Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2020-09-02;2021-06-17;2020-10-19;-;2020-10-20;2023-10-13;FM201675
"10461";"96955500-K";"10461-2";FONDO MUTUO LARRAINVIAL AHORRO UF;AHORRO UF;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-04-21;2023-08-11;2023-05-05;-;2023-05-16;;FM232220
"9023";"96955500-K";"9023-9";FONDO MUTUO LARRAINVIAL ASIA;ASIA;Vigente;;"4-FM MIXTO";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-08-26;2022-12-16;2013-09-27;-;2013-09-27;;FM130656
"8502";"96955500-K";"8502-2";FONDO MUTUO LARRAINVIAL BONOS LATAM;BONOS LATAM;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-07-28;2023-08-25;2007-03-07;Res. 525 (07/03/2007);2007-03-07;;FM110013
"9193";"96955500-K";"9193-6";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA AGRESIVA;CTA ACTIVA AGRESIVA;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2015-06-05;-;2015-06-05;;FM150934
"10002";"96955500-K";"10002-1";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA AGRESIVA DÓLAR;CA AGRESIVA DÓLAR;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2021-04-14;-;2021-05-11;;FM211749
"9192";"96955500-K";"9192-8";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA CONSERVADORA;CTA ACTIVA CONSERVAD;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2015-06-05;-;2015-06-05;;FM150933
"9853";"96955500-K";"9853-1";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA CONSERVADORA DÓLAR;CONSERVADORA DÓLAR;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2020-02-25;-;2020-05-14;;FM201598
"9191";"96955500-K";"9191-K";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA DEFENSIVA;CTA ACTIVA DEFENSIVA;No Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2015-06-05;-;2015-06-05;2023-10-13;FM150932
"8172";"96955500-K";"8172-8";FONDO MUTUO LARRAINVIAL CUENTA ACTIVA DEFENSIVA DÓLAR;CA DEFENSIVA DÓLAR;Vigente;;"6-FM DE LIBRE INVERSION";LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-09-14;2023-03-10;2000-10-16;Res. 253 (16/10/2000);2000-12-19;;FM110012
"9597";"91999000-7";"9597-4";FONDO MUTUO PRINCIPAL DEUDA MEDIANO PLAZO UF;FONDO DEUDA MED P UF;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-21;2023-11-06;2018-04-10;-;2018-05-09;;FM181339
"8610";"91999000-7";"8610-K";FONDO MUTUO PRINCIPAL EMERGING EUROPE EQUITY;EMERGING EUROPE EQ;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;2008-04-18;Res. 200 (18/04/2008);2008-04-22;;FM110284
"10490";"91999000-7";"10490-6";FONDO MUTUO PRINCIPAL ESTRUCTURADO DEUDA PESOS;ESTRUCTURADO PESOS;Vigente;;"7-FM ESTRUCTURADO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-07-03;;2023-07-06;-;2023-07-19;;FM232249
"10147";"96667040-1";"10147-8";FONDO MUTUO SANTANDER PRUDENTE DÓLAR;PRUDENTE DÓLAR;Vigente;;"6-FM DE LIBRE INVERSION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-10-28;2022-04-13;2021-11-08;-;2021-11-12;;FM211903
"8097";"91999000-7";"8097-7";FONDO MUTUO PRINCIPAL EUROPE EQUITY;EUROPE EQUITY;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;1996-11-25;Res. 299 (25/11/1996);1996-11-25;;FM110281
"8824";"91999000-7";"8824-2";FONDO MUTUO PRINCIPAL GESTION ESTRATEGICA A;GESTION ESTRATEGICA;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2021-10-20;2022-03-31;2011-01-26;Res. 704 (26/01/2011);2011-02-09;;FM110285
"8825";"91999000-7";"8825-0";FONDO MUTUO PRINCIPAL GESTION ESTRATEGICA B;GESTION ESTRATEGICA;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;2011-01-31;Res. 704 (31/01/2011);2011-03-01;;FM110286
"8826";"91999000-7";"8826-9";FONDO MUTUO PRINCIPAL GESTION ESTRATEGICA C;GESTION ESTRATEGICA;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;2011-01-31;Res. 704 (31/01/2011);2011-03-01;;FM110287
"8827";"91999000-7";"8827-7";FONDO MUTUO PRINCIPAL GESTION ESTRATEGICA D;GESTION ESTRATEGICA;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;2011-01-27;Res. 704 (27/01/2011);2011-03-25;;FM110288
"8098";"91999000-7";"8098-5";FONDO MUTUO PRINCIPAL LATAM EQUITY;LATAM EQUITY;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;1996-11-25;Res. 299 (25/11/1996);1996-11-25;;FM110279
"8251";"91999000-7";"8251-1";FONDO MUTUO PRINCIPAL LIFETIME 2020;LIFETIME 2020;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;2002-10-21;Res. 407 (21/10/2002);2002-11-15;;FM110276
"8252";"91999000-7";"8252-K";FONDO MUTUO PRINCIPAL LIFETIME 2030;LIFETIME 2030;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2002-10-21;Res. 407 (21/10/2002);2002-11-14;;FM110277
"8600";"91999000-7";"8600-2";FONDO MUTUO PRINCIPAL LIFETIME 2040;LIFETIME 2040;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2008-04-18;Res. 171 (18/04/2008);2008-06-02;;FM110278
"9687";"91999000-7";"9687-3";FONDO MUTUO PRINCIPAL LIFETIME 2050;LIFETIME 2050;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2019-01-15;-;2019-10-17;;FM181432
"9688";"91999000-7";"9688-1";FONDO MUTUO PRINCIPAL LIFETIME 2060;LIFETIME 2060;Vigente;;"4-FM MIXTO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-07-08;2022-11-15;2019-01-15;-;2019-10-21;;FM181433
"9033";"91999000-7";"9033-6";FONDO MUTUO PRINCIPAL PERMANENCIA DEUDA EXTRA LARGO PLAZO;PERMANENCIA EXTRA LP;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-12-30;2023-11-06;2013-11-11;-;2013-12-05;;FM130666
"8089";"91999000-7";"8089-6";FONDO MUTUO PRINCIPAL PROGRESION DEUDA LARGO PLAZO;PROGRESION DEUDA LP;Vigente;;"3-FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-12-30;2023-11-06;1996-07-01;Res. 0 (01/07/1996);1996-07-01;;FM110292
"9450";"91999000-7";"9450-1";FONDO MUTUO PRINCIPAL SELECCIÓN INMOBILIARIA;SEL INMOBILIARIA;Vigente;;"6-FM DE LIBRE INVERSION";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2019-07-11;2022-03-31;2017-05-15;-;2017-05-26;;FM171191
"8113";"91999000-7";"8113-2";FONDO MUTUO PRINCIPAL USA EQUITY;USA EQUITY;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2017-07-24;2022-03-31;1997-08-01;Res. 18 (01/08/1997);1997-08-01;;FM110282
"8011";"91999000-7";"8011-K";FONDO MUTUO PRINCIPAL VISION MONEY MARKET;VISION MONEY MARKET;Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2022-12-30;2023-11-06;1980-11-04;Res. 469 (04/11/1980);1980-11-04;;FM110290
"8316";"96836390-5";"8316-K";FONDO MUTUO PROTECCION BANCOESTADO;PROTECCION BANCOESTA;Vigente;;"2-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS";BANCOESTADO S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-04-22;2021-08-06;2004-09-10;Res. 381 (10/09/2004);2004-11-04;;FM110310
"10488";"77244875-9";"10488-4";FONDO MUTUO PRUDENTIAL LIQUIDEZ PESOS;FFMM PRU LIQ PESOS;Vigente;;"1-FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS";PRUDENTIAL ADMINISTRADORA GENERAL DE FONDOS S.A.;2023-08-10;2023-10-19;2023-07-04;-;2023-07-12;;FM232247
"8578";"96667040-1";"8578-2";FONDO MUTUO SANTANDER C;SANTANDER C;Vigente;;"6-FM DE LIBRE INVERSION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-01-05;2022-03-24;2008-05-13;Res. 59 (13/05/2008);2008-06-18;;FM110382
"8577";"96667040-1";"8577-4";FONDO MUTUO SANTANDER A;SANTANDER A;Vigente;;"6-FM DE LIBRE INVERSION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2021-04-12;2022-03-24;2008-05-13;Res. 59 (13/05/2008);2008-07-28;;FM110381
"8159";"96667040-1";"8159-0";FONDO MUTUO SANTANDER ACCIONES ASIA EMERGENTE;ASIA EMERGENTE;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2020-04-08;2021-07-29;2000-07-17;Res. 190 (17/07/2000);2000-08-17;;FM110386
"8076";"96667040-1";"8076-4";FONDO MUTUO SANTANDER ACCIONES CHILENAS;ACCIONES CHILENAS;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2019-08-23;2021-08-30;1995-01-30;Res. 127 (30/01/1995);1995-01-30;;FM110383
"9537";"96667040-1";"9537-0";FONDO MUTUO SANTANDER ACCIONES CHILENAS ESG;CHILENAS ESG;Vigente;;"5-FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION";SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS;2022-06-24;2023-04-20;2017-12-18;-;2017-12-21;;FM171278
