"id_serie";"Run Fondo";"caract";"fecha_inicio";"fecha_termino";"valor_cuota_inicio";"continuadora"
APV;"8265";APV;2017-01-15;2018-11-18;1540.7378;B
F1;"8265";;2017-01-15;2018-11-18;1662.8526;A
F2;"8265";;2017-01-15;2018-11-18;1072.8516;M
F3;"8265";;2017-01-15;2018-11-18;1384.6470;F
F4;"8265";;2017-01-15;2018-11-18;1083.5319;I
F5;"8265";;2017-01-15;2018-11-18;1087.5410;U
FE;"8265";;;2018-11-18;1000.0000;
IT;"8265";;2017-04-12;2018-11-18;1000.0000;
P;"8265";;;2018-11-18;1000.0000;
S;"8265";;;2018-11-18;1000.0000;
A;"8926";;2012-03-23;2016-04-10;1000.0000;
B;"8926";APV;2012-03-23;2016-04-10;1000.0000;
G;"8926";;2012-03-23;2016-04-10;1000.0000;
A;"8891";;2011-07-21;2013-03-12;938.7585;
B;"8891";APV;2011-07-21;2013-03-12;1000.0000;
F;"8891";;2011-07-21;2013-03-12;1000.0000;
I;"8891";;2012-01-11;2013-03-12;1000.0000;
M;"8891";;2012-12-13;2013-03-12;1000.0000;
UNICA;"8290";;2004-04-01;2007-10-16;1000.0000;
A;"8290";;2007-10-17;2018-07-08;1245.9840;UNICA
B;"8290";APV;2007-10-17;2018-07-08;1000.0000;
F;"8290";;2009-01-21;2018-07-08;1000.0000;
B;"8519";APV;2008-02-22;2012-01-10;1000.0000;
A;"8519";;2007-10-17;2017-01-11;1000.0000;
F;"8519";;2007-10-17;2017-01-11;1000.0000;
I;"8519";;;2017-01-11;1000.0000;
M;"8519";;;2017-01-11;1000.0000;
U;"8519";;;2017-01-11;1000.0000;
F1;"8519";;2017-01-12;2018-11-18;398.8056;A
F2;"8519";;;2018-11-18;1000.0000;M
F3;"8519";;2017-01-12;2018-11-18;504.3349;F
F4;"8519";;;2018-11-18;1000.0000;I
F5;"8519";;;2018-11-18;1000.0000;U
FE;"8519";;;2018-11-18;1000.0000;
IT;"8519";;2017-01-12;2018-11-18;1000.0000;
S;"8519";;;2018-11-18;1000.0000;
UNICA;"8520";;2007-10-18;2010-11-09;1000.0000;
B;"8520";;2010-11-10;2012-01-10;1000.0000;
A;"8520";;2010-11-10;2015-12-01;1117.8659;UNICA
F;"8520";;2010-11-10;2015-12-01;1000.0000;
I;"8520";;2012-01-11;2015-12-01;1000.0000;
IT;"8520";;;2015-12-01;1000.0000;
M;"8520";;;2015-12-01;1000.0000;
U;"8520";;;2015-12-01;1000.0000;
UNICA;"8237";;2002-03-28;2005-01-23;1000.0000;
A;"8237";;2005-01-24;2012-10-21;702.2010;UNICA
B;"8237";APV;2005-01-24;2012-10-21;1000.0000;
F;"8237";;2007-09-09;2012-10-21;1000.0000;
UNICA;"8781";;2010-03-11;2010-10-06;1000.0000;
UNICA;"8550";;2007-12-04;2008-07-02;1000.0000;
A;"8282";;2003-12-29;2011-05-08;1000.0000;
B;"8282";APV;2003-12-29;2011-05-08;1000.0000;
C;"8282";;2003-12-29;2011-05-08;1000.0000;
UNICA;"8096";;1996-11-18;2003-01-31;1000.0000;
C;"8096";;2003-02-01;2004-03-26;797.9708;
A;"8096";;2003-02-01;2011-05-08;797.9708;UNICA
B;"8096";APV;2003-02-01;2011-05-08;797.9708;
C;"8096";;2006-09-26;2011-05-08;1000.0000;
UNICA;"8124";;1998-10-20;2003-01-31;1000.0000;
A;"8124";;2003-02-01;2009-10-06;1394.3920;UNICA
B;"8124";APV;2003-02-01;2009-10-06;1394.3920;
C;"8124";;2003-02-01;2009-10-06;1394.3920;
I;"8124";;2006-08-30;2009-10-06;1000.0000;
C;"8388";;2006-03-16;2007-02-14;1.0000;
A;"8388";;2005-12-09;2007-03-06;1.0000;
B;"8388";;2005-12-09;2007-03-06;1.0000;
A;"8432";;2006-11-10;2010-02-02;1.0000;
B;"8432";APV;2006-11-10;2010-02-02;1.0000;
C;"8432";;2006-11-10;2010-02-02;1.0000;
I;"8432";;2009-02-16;2010-02-02;1.0000;
A;"8342";;2005-01-10;2005-10-31;1000.0000;
B;"8342";;2005-01-10;2005-10-31;1000.0000;
UNICA;"8166";;2000-09-11;2003-01-31;1000.0000;
C;"8166";;2003-02-01;2008-01-15;1.9212;
A;"8166";;2003-02-01;2008-03-05;1.9212;UNICA
B;"8166";APV;2003-02-01;2008-03-05;1.9212;
I;"8166";;2008-01-16;2008-03-05;2.1220;C
UNICA;"8368";;2005-05-16;2007-06-30;1000.0000;
A;"8368";;2007-07-01;2009-06-09;2049.3209;UNICA
B;"8368";APV;2007-07-01;2009-06-09;2049.3209;UNICA
A;"8271";;2003-12-19;2007-01-23;1000.0000;
B;"8271";;2003-12-19;2007-01-23;1000.0000;
A;"8497";;2007-01-24;2009-07-30;1000.0000;
B;"8497";APV;2007-01-24;2009-07-30;1000.0000;
C;"8497";;2007-01-24;2009-07-30;1000.0000;
UNICA;"8403";;2005-12-16;;1000.0000;
A;"8407";;2006-01-18;2006-08-11;1000.0000;
B;"8407";;2006-01-18;2006-08-11;1000.0000;
UNICA;"8192";;2001-06-14;2003-01-31;1000.0000;
C;"8192";;2003-02-01;2004-03-26;1.3132;
A;"8192";;2003-02-01;2009-04-11;1.3132;UNICA
B;"8192";APV;2003-02-01;2009-04-11;1.3132;
C;"8192";;2006-03-29;2009-04-11;1.0000;
I;"8192";;2009-02-16;2009-04-11;1.0000;
A;"8314";;2004-09-23;2009-04-11;1.0000;
B;"8314";APV;2004-09-24;2009-04-11;1.0000;
C;"8314";;2006-03-29;2009-04-11;1.0000;
A;"8549";;2007-12-04;2008-07-02;1.0000;
B;"8549";;2007-12-04;2008-07-02;1.0000;
C;"8549";;2007-12-04;2008-07-02;1.0000;
A;"8570";;2007-12-21;2008-07-23;1.0000;
B;"8570";;2007-12-21;2008-07-23;1.0000;
C;"8570";;2007-12-21;2008-07-23;1.0000;
UNICA;"8545";;2008-04-23;2010-12-31;1.0000;
A;"8546";;2007-11-22;2008-04-16;1.0000;
B;"8546";;2007-11-22;2008-04-16;1.0000;
C;"8546";;2007-11-22;2008-04-16;1.0000;
A;"8617";;2008-04-17;2009-04-11;1.0000;
B;"8617";APV;2009-02-16;2009-04-11;1.0000;
C;"8617";;2008-04-17;2009-04-11;1.0000;
A;"8369";;2005-07-15;2010-03-13;1000.0000;
B;"8369";APV;2005-07-15;2010-03-13;1000.0000;
C;"8369";;2006-07-31;2010-03-13;1000.0000;
A;"8544";;2007-11-22;2008-06-12;1.0000;
B;"8544";;2007-11-22;2008-06-12;1.0000;
C;"8544";;2007-11-22;2008-06-12;1.0000;
A;"8543";;2007-11-22;2008-06-12;1.0000;
B;"8543";;2007-11-22;2008-06-12;1.0000;
C;"8543";;2007-11-22;2008-06-12;1.0000;
A;"8542";;2007-11-22;2008-06-12;1.0000;
B;"8542";;2007-11-22;2008-06-12;1.0000;
C;"8542";;2007-11-22;2008-06-12;1.0000;
UNICA;"8657";;2008-08-19;2009-03-24;1000.0000;
B;"8873";APV;2011-05-09;2011-05-08;1000.0000;
C;"8873";;2011-05-09;2011-05-08;1000.0000;
A;"8873";;2011-05-09;2011-10-21;1000.0000;
APV-A;"8873";APV;2011-05-09;2011-10-21;2205.3673;B
F;"8873";;2011-05-09;2011-10-21;656.3615;C
I;"8873";;2011-05-09;2011-10-21;1000.0000;
P;"8873";;2011-05-09;2011-10-21;1000.0000;
A;"9557";;2018-01-18;2020-11-05;1.0000;
APV;"9557";APV;2018-02-06;2020-11-05;1.0000;
F;"9557";;2018-01-08;2020-11-05;1.0000;
LV;"9557";;2018-01-03;2020-11-05;1.0000;
Q;"9557";;2018-01-10;2020-11-05;1.0000;
UNICA;"8241";;2002-08-06;2003-01-31;1000.0000;
B;"8241";APV;2003-02-01;2011-05-08;1022.1423;
C;"8241";;2003-02-01;2011-05-08;1022.1423;
APV-A;"8241";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8241";;;2016-03-26;1000.0000;
G-APV;"8241";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8241";;2003-02-01;2017-12-15;1022.1423;UNICA
APV;"8241";APV;2013-04-27;2017-12-15;1671.1779;APV-A
F;"8241";;2011-05-09;2017-12-15;1159.6717;C
I;"8241";;2011-05-09;2017-12-15;1000.0000;
P;"8241";;2011-05-09;2017-12-15;1000.0000;
LV;"8241";;;;1000.0000;
O;"9064";;2014-04-08;2014-11-24;1000.0000;
EX;"9064";;;2016-03-26;1000.0000;
G-APV;"9064";APVC;2014-04-08;2016-03-26;1000.0000;
A;"9064";;2014-04-08;2017-12-15;1000.0000;
APV;"9064";APV;2014-04-08;2017-12-15;1000.0000;
F;"9064";;2014-04-08;2017-12-15;1000.0000;
I;"9064";;2014-04-08;2017-12-15;1000.0000;
LV;"9064";;2016-08-03;2017-12-15;1000.0000;
P;"9064";;2014-04-08;2017-12-15;1000.0000;
B;"8462";APV;2006-11-30;2011-05-08;1.0000;
C;"8462";;2006-11-30;2011-05-08;1.0000;
APV-A;"8462";APV;2011-05-09;2013-05-17;1.1856;B
A;"8462";;2006-11-30;2013-09-26;1.0000;
APV;"8462";APV;2013-05-18;2013-09-26;1.1319;APV-A
F;"8462";;2011-05-09;2013-09-26;1.2115;C
G-APV;"8462";APV-APVC;2013-05-18;2013-09-26;1.0000;
I;"8462";;2011-05-09;2013-09-26;1.0000;
P;"8462";;2011-05-09;2013-09-26;1.0000;
UNICA;"8171";;2000-10-13;2002-10-02;1000.0000;
A;"8171";;2002-10-03;2011-05-08;1002.7989;UNICA
B;"8171";;2002-10-03;2011-05-08;1002.8086;UNICA
C;"8171";;2002-10-03;2011-05-08;1000.0000;
D;"8171";;2002-10-03;2011-05-08;913.1394;
E;"8171";APV;2002-10-03;2011-05-08;1002.8070;
A;"8171";;2011-05-09;2012-03-16;2.0621;C
APV-A;"8171";APV;2011-05-09;2012-03-16;2.2044;E
F;"8171";;2011-05-09;2012-03-16;1.0000;B
I;"8171";;2002-10-03;2012-03-16;1002.8287;
P;"8171";;2011-05-09;2012-03-16;2.1527;A
B;"8780";APV;2010-02-03;2011-05-08;1.0000;B
C;"8780";;2010-02-03;2011-05-08;1.0000;C
APV-A;"8780";APV;2011-05-09;2013-05-17;1.7415;B
A;"8780";;2010-02-03;2015-03-13;1.0000;A
APV;"8780";APV;2013-05-18;2015-03-13;1.3233;APV-A
EX;"8780";;;2015-03-13;1.0000;
F;"8780";;2011-05-09;2015-03-13;1.5623;C
G-APV;"8780";APV-APVC;2013-05-18;2015-03-13;1.0000;
I;"8780";;2010-02-03;2015-03-13;1.0000;I
LV;"8780";;;2015-03-13;1.0000;
O;"8780";;2014-03-22;2015-03-13;1.0000;
P;"8780";;2011-05-09;2015-03-13;1.0000;
UNICA;"8833";;2011-01-01;2011-03-06;1.0000;
APV-A;"8833";APV;2011-03-07;2013-04-26;1.0000;
A;"8833";;2011-03-07;2014-03-21;1.6608;UNICA
APV;"8833";APV;2013-04-27;2014-03-21;0.9884;APV-A
F;"8833";;2011-03-07;2014-03-21;1.0000;
G-APV;"8833";APV-APVC;2013-04-27;2014-03-21;1.0000;
I;"8833";;2011-03-07;2014-03-21;1.0000;
P;"8833";;2011-03-07;2014-03-21;1.0000;
B;"8431";APV;2006-06-30;2011-05-08;1.0000;
C;"8431";;2006-06-30;2011-05-08;1.0000;
APV-A;"8431";APV;2011-05-09;2013-04-26;1.0000;
A;"8431";;2006-06-30;2014-03-21;1.0000;
APV;"8431";APV;2013-04-27;2014-03-21;1.1177;APV-A
F;"8431";;2011-05-09;2014-03-21;1.2599;C
G-APV;"8431";APV-APVC;2013-04-27;2014-03-21;1.0000;
I;"8431";;2011-05-09;2014-03-21;1.0000;
P;"8431";;2011-05-09;2014-03-21;1.0000;
A;"8874";;2011-05-09;2011-05-08;1000.0000;
B;"8874";;2011-05-09;2011-05-08;1000.0000;
C;"8874";;2011-05-09;2011-05-08;1000.0000;
D;"8874";;2011-05-09;2011-05-08;1000.0000;
E;"8874";APV;2011-05-09;2011-05-08;1000.0000;
A;"8874";;2011-05-09;2012-03-16;3.2349;C
APV-A;"8874";APV;2011-05-09;2012-03-16;3.3763;E
F;"8874";;2011-05-09;2012-03-16;1.0000;B
I;"8874";;2011-05-09;2012-03-16;2.1405;
P;"8874";;2011-05-09;2012-03-16;3.2854;A
A;"8469";;2006-11-14;2011-05-08;100.0000;
B;"8469";;2006-11-14;2011-05-08;100.0000;
C;"8469";;2006-11-14;2011-05-08;100.0000;
D;"8469";;2006-11-14;2011-05-08;100.0000;
E;"8469";APV;2006-11-14;2011-05-08;100.0000;
A;"8469";;2011-05-09;2011-10-21;47926.3163;C
APV-A;"8469";APV;2011-05-09;2011-10-21;44638.2804;E
F;"8469";;2011-05-09;2011-10-21;52704.0000;B
I;"8469";;2006-11-14;2011-10-21;46717.0000;
P;"8469";;2011-05-09;2011-10-21;49152.2171;A
APV-A;"8938";APV;2012-07-19;2013-04-26;1000.0000;
EX;"8938";;;2016-03-26;1000.0000;
G-APV;"8938";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8938";;2012-07-19;2017-04-21;1000.0000;
APV;"8938";APV;2013-04-27;2017-04-21;1039.6860;APV-A
F;"8938";;2012-07-19;2017-04-21;1000.0000;
I;"8938";;2012-07-19;2017-04-21;1000.0000;
LV;"8938";;;2017-04-21;1000.0000;
P;"8938";;2012-07-19;2017-04-21;1000.0000;
B;"8704";APV;2009-04-12;2011-05-08;1.0000;B
C;"8704";;2009-04-12;2011-05-08;1.0000;C
APV-A;"8704";APV;2011-05-09;2013-04-26;100.0000;
EX;"8704";;;2016-03-26;100.0000;
G-APV;"8704";APV-APVC;2013-04-27;2016-03-26;100.0000;
A;"8704";;2009-04-12;2017-12-15;1.0000;A
APV;"8704";APV;2013-04-27;2017-12-15;1.5815;APV-A
F;"8704";;2011-05-09;2017-12-15;1.2497;C
I;"8704";;2011-05-09;2017-12-15;1.0000;
O;"8704";;2014-03-22;2017-12-15;100.0000;
P;"8704";;2011-05-09;2017-12-15;1.0000;
LV;"8704";;;;100.0000;
E;"9068";;2014-07-01;2015-01-15;100.0000;
EX;"9068";;;2016-03-26;100.0000;E
G-APV;"9068";APV-APVC;2014-07-01;2016-03-26;100.0000;
A;"9068";;2014-07-01;2017-04-21;100.0000;
APV;"9068";APV;2014-07-01;2017-04-21;100.0000;
F;"9068";;2014-07-01;2017-04-21;100.0000;
LV;"9068";;2014-07-01;2017-04-21;100.0000;
O;"9068";;2014-07-01;2017-04-21;100.0000;
P;"9068";;2014-07-01;2017-04-21;100.0000;
R;"9068";;2014-07-01;2017-04-21;100.0000;
B;"8436";APV;2006-08-07;2011-05-08;1.0000;
C;"8436";;2006-08-07;2011-05-08;1.0000;
A;"8436";;2006-08-07;2012-03-16;1.0000;
APV-A;"8436";APV;2011-05-09;2012-03-16;1.0129;B
F;"8436";;2011-05-09;2012-03-16;0.7643;C
I;"8436";;2011-05-09;2012-03-16;1.0000;
P;"8436";;2011-05-09;2012-03-16;1.0000;
APV-A;"8917";APV;2012-03-17;2013-04-26;1.0000;
EX;"8917";;;2016-03-26;1.0000;
G-APV;"8917";APV-APVC;2013-04-27;2016-03-26;1.0000;
A;"8917";;2012-03-17;2017-04-21;0.9999;
APV;"8917";APV;2013-04-27;2017-04-21;1.0539;APV-A
F;"8917";;2012-03-17;2017-04-21;0.9999;
I;"8917";;2012-03-17;2017-04-21;1.0000;
LV;"8917";;;2017-04-21;1.0000;
O;"8917";;2014-03-22;2017-04-21;1.0000;
P;"8917";;2012-03-17;2017-04-21;0.9999;
A;"8531";;2007-12-13;2011-05-08;1000.0000;
B;"8531";;2007-12-13;2011-05-08;1000.0000;
C;"8531";;2007-12-13;2011-05-08;1000.0000;
D;"8531";;2007-12-13;2011-05-08;1000.0000;
E;"8531";APV;2007-12-13;2011-05-08;1000.0000;
A;"8531";;2011-05-09;2012-03-16;1.7750;C
APV-A;"8531";APV;2011-05-09;2012-03-16;1.8966;E
F;"8531";;2011-05-09;2012-03-16;1.0000;B
I;"8531";;2007-12-13;2012-03-16;2.1405;
P;"8531";;2011-05-09;2012-03-16;1.8247;A
B;"8552";APV;2007-12-28;2011-05-08;1000.0000;
C;"8552";;2007-12-28;2011-05-08;1.4927;
A;"8552";;2007-12-28;2013-05-17;1000.0000;
APV-A;"8552";APV;2011-05-09;2013-05-17;2.5129;B
F;"8552";;2011-05-09;2013-05-17;1.6150;C
I;"8552";;2011-05-09;2013-05-17;1.0000;
P;"8552";;2011-05-09;2013-05-17;1.0000;
UNICA;"8499";;2007-04-19;2007-06-30;1.0000;
B;"8499";APV;2007-07-01;2011-05-08;1.1180;UNICA
A;"8499";;2007-07-01;2013-05-17;1.1180;UNICA
APV-A;"8499";APV;2011-05-09;2013-05-17;1.0629;B
F;"8499";;2011-05-09;2013-05-17;1.0000;
I;"8499";;2011-05-09;2013-05-17;1.0000;
P;"8499";;2011-05-09;2013-05-17;1.0000;
APV-A;"8818";APV;2010-11-17;2013-04-26;1.0000;
EX;"8818";;;2016-03-26;1.0000;
G-APV;"8818";APV-APVC;2013-04-27;2016-03-26;1.0000;
A;"8818";;2010-11-17;2017-12-15;1.0000;
APV;"8818";APV;2013-04-27;2017-12-15;1.0250;APV-A
F;"8818";;2010-11-17;2017-12-15;1.0000;
I;"8818";;2010-11-17;2017-12-15;1.0000;
LV;"8818";;2015-06-08;2017-12-15;1.0000;
O;"8818";;2014-03-22;2017-12-15;1.0000;
P;"8818";;2010-11-17;2017-12-15;1.0000;
UNICA;"8130";;1999-04-12;2006-10-15;1000.0000;
A;"8130";;2006-10-16;2007-06-30;1442.1750;UNICA
B;"8130";APV;2007-07-01;2011-05-08;1493.6308;A
APV-A;"8130";APV;2011-05-09;2013-04-26;1000.0000;
EX;"8130";;;2016-03-26;1000.0000;
G-APV;"8130";APV-APVC;2013-04-27;2016-03-26;1000.0000;
A;"8130";;2006-10-16;2021-04-16;1442.1750;UNICA
APV;"8130";APV;2013-04-27;2021-04-16;1921.1093;APV-A
F;"8130";;2011-05-09;2021-04-16;1000.0000;
I;"8130";;2006-10-16;2021-04-16;1000.0000;
LV;"8130";;2015-06-08;2021-04-16;1000.0000;
P;"8130";;2011-05-09;2021-04-16;1000.0000;
UNICA;"8198";;2002-01-07;2002-10-02;1000.0000;
A;"8198";;2002-10-03;2011-05-08;898.8787;UNICA
B;"8198";;2004-01-16;2011-05-08;1000.0000;
C;"8198";;2002-10-03;2011-05-08;1017.9178;UNICA
D;"8198";;2004-01-16;2011-05-08;1000.0000;
E;"8198";APV;2002-10-03;2011-05-08;898.8981;
APV-A;"8198";APV;2011-05-09;2013-04-26;1.0000;
EX;"8198";;;2016-03-26;1.0000;
G-APV;"8198";;2013-04-27;2016-03-26;1.0000;
A;"8198";;2011-05-09;2017-12-15;2.7425;C
APV;"8198";APV;2013-04-27;2017-12-15;2.9094;APV-A
F;"8198";;2011-05-09;2017-12-15;1.0000;B y D
I;"8198";;2007-11-09;2017-12-15;2.1405;
LV;"8198";;2016-07-18;2017-12-15;1.0000;
O;"8198";;2014-03-22;2017-12-15;1.0000;
P;"8198";;2011-05-09;2017-12-15;2.9304;A
A;"8653";;2008-08-17;2011-05-08;1000.0000;
B;"8653";;2008-08-17;2011-05-08;1000.0000;
C;"8653";;2008-08-17;2011-05-08;1000.0000;
D;"8653";;2008-08-17;2011-05-08;1000.0000;
E;"8653";APV;2008-08-17;2011-05-08;1000.0000;
A;"8653";;2011-05-09;2012-03-16;1.7441;C
APV-A;"8653";APV;2011-05-09;2012-03-16;1.8086;E
F;"8653";;2011-05-09;2012-03-16;1.0000;B
I;"8653";;2008-08-17;2012-03-16;2.1405;
P;"8653";;2011-05-09;2012-03-16;1.7736;A
E;"9071";;;2016-03-26;1000.0000;
G-APV;"9071";APV-APVC;;2016-03-26;1000.0000;
A;"9071";;2014-09-26;2016-11-17;1000.0000;
APV;"9071";APV;2014-10-16;2016-11-17;1000.0000;
F;"9071";;2014-09-12;2016-11-17;1000.0000;
I;"9071";;;2016-11-17;1000.0000;
LV;"9071";;;2016-11-17;1000.0000;
P;"9071";;;2016-11-17;1000.0000;
B;"8706";APV;2009-04-12;2011-05-08;1.0000;B
C;"8706";;2009-04-12;2011-05-08;1.0000;C
APV-A;"8706";APV;2011-05-09;2013-04-26;1.0000;
A;"8706";;2009-04-12;2015-03-13;1.0000;A
APV;"8706";APV;2013-04-27;2015-03-13;1.9743;APV-A
EX;"8706";;;2015-03-13;1.0000;
F;"8706";;2011-05-09;2015-03-13;1.3532;C
G-APV;"8706";APV-APVC;2013-04-27;2015-03-13;1.0000;
I;"8706";;2011-05-09;2015-03-13;1.0000;
LV;"8706";;;2015-03-13;1.0000;
P;"8706";;2011-05-09;2015-03-13;1.0000;
EX;"9293";;;2016-03-26;100.0000;
A;"9293";;2016-03-14;2017-09-07;100.0000;
APV;"9293";APV;;2017-09-07;100.0000;
F;"9293";;2016-03-14;2017-09-07;100.0000;
I;"9293";;2016-03-10;2017-09-07;100.0000;
LV;"9293";;2016-02-22;2017-09-07;100.0000;
O;"9293";;;2017-09-07;100.0000;
P;"9293";;;2017-09-07;100.0000;
A;"8419";;2006-04-03;2011-05-08;1000.0000;
B;"8419";;2006-04-03;2011-05-08;1000.0000;
C;"8419";;2006-04-03;2011-05-08;1000.0000;
D;"8419";;2006-04-03;2011-05-08;1000.0000;
E;"8419";APV;2006-04-03;2011-05-08;1000.0000;
APV-A;"8419";APV;2011-05-09;2013-04-26;1000.0000;
A;"8419";;2011-05-09;2014-03-21;3025.9526;C
AC;"8419";;2013-09-27;2014-03-21;1000.0000;
APV;"8419";APV;2013-04-27;2014-03-21;2843.1071;APV-A
F;"8419";;2011-05-09;2014-03-21;1000.0000;B y D
G-APV;"8419";APV-APVC;2013-04-27;2014-03-21;1000.0000;
I;"8419";;2006-04-03;2014-03-21;1000.0000;
P;"8419";;2011-05-09;2014-03-21;3095.7584;A
A;"8376";;2005-05-27;2011-05-08;1000.0000;
B;"8376";;2005-05-27;2011-05-08;1000.0000;
C;"8376";;2005-05-27;2011-05-08;1000.0000;
D;"8376";;2005-05-27;2011-05-08;1000.0000;
E;"8376";APV;2005-05-27;2011-05-08;1000.0000;
A;"8376";;2011-05-09;2011-10-21;1307.2727;C
APV-A;"8376";APV;2011-05-09;2011-10-21;1340.3571;E
F;"8376";;2011-05-09;2011-10-21;1000.0000;B
I;"8376";;2007-11-09;2011-10-21;1000.0000;
P;"8376";;2011-05-09;2011-10-21;1321.4674;A
A;"8530";;2008-01-31;2011-05-08;100.0000;
B;"8530";;2008-01-31;2011-05-08;100.0000;
C;"8530";;2008-01-31;2011-05-08;100.0000;
D;"8530";;2008-01-31;2011-05-08;100.0000;
E;"8530";APV;2008-01-31;2011-05-08;100.0000;
A;"8530";;2011-05-09;2012-03-16;111.1292;C
APV-A;"8530";APV;2011-05-09;2012-03-16;112.2407;E
F;"8530";;2011-05-09;2012-03-16;100.0000;B
I;"8530";;2008-01-31;2012-03-16;100.0000;
P;"8530";;2011-05-09;2012-03-16;111.6710;A
UNICA;"8851";;2011-05-25;2011-10-19;100.0000;
UNICA;"8136";;1999-08-23;2004-07-20;1000.0000;
S;"8136";;2011-12-15;2015-01-08;1000.0000;
A;"8136";;2004-07-21;2016-10-25;1000.0000;UNICA
B;"8136";APV;2004-07-21;2016-10-25;2000.0000;
C;"8136";;2004-12-24;2016-10-25;3000.0000;
E;"8136";;2013-09-16;2016-10-25;1000.0000;
UNICA;"8040";;1988-09-01;2007-10-05;1000.0000;
UNICA;"8504";;2007-03-22;2017-11-21;1000.0000;
UNICA;"8468";;2006-10-23;2010-03-25;1000.0000;
UNICA;"8151";;2000-06-12;2007-06-30;1000.0000;
A;"8151";;2007-07-01;2009-07-18;800.7947;UNICA
B;"8151";APV;2007-07-01;2009-07-18;800.7947;UNICA
A;"8539";;2007-12-13;2008-08-16;1000.0000;
B;"8539";;2007-12-13;2008-08-16;1000.0000;
C;"8539";;2007-12-13;2008-08-16;1000.0000;
D;"8539";;2007-12-13;2008-08-16;1000.0000;
E;"8539";APV;2007-12-13;2008-08-16;1000.0000;
I;"8539";;2007-12-13;2008-08-16;1000.0000;
UNICA;"8467";;2006-09-27;2007-06-01;1000.0000;
B;"8718";APV-APVC;2009-07-06;2012-03-19;1000.0000;
APV-A;"8718";APV;2012-03-20;2013-04-26;1000.0000;
A;"8718";;2009-07-06;2016-06-07;1000.0000;
APV;"8718";APV;2013-04-27;2016-06-07;1000.0000;APV-A
G-APV;"8718";APV-APVC;2013-04-27;2016-06-07;1000.0000;
UNICA;"8454";;2006-09-01;2007-05-09;1000.0000;
APV;"8882";;2011-06-10;2012-02-24;1000.0000;
CORPO;"8882";;2011-06-10;2012-02-24;1000.0000;
EJECU;"8882";;2011-06-10;2012-02-24;1000.0000;
INVER;"8882";;2011-06-10;2012-02-24;1000.0000;
UNIVE;"8882";;2011-06-10;2012-02-24;1000.0000;
A;"8259";;2003-05-13;2006-09-20;1000.0000;
F;"8259";;2003-05-13;2006-09-20;1000.0000;
P;"8259";;2003-05-13;2006-09-20;1000.0000;
A;"8296";;2004-05-31;2008-04-11;1000.0000;
F;"8296";;2004-05-31;2008-04-11;1000.0000;
I;"8296";;2006-08-22;2008-04-11;1000.0000;
P;"8296";APV;2004-05-31;2008-04-11;1000.0000;
A;"8297";;2004-05-31;2008-04-11;1000.0000;
F;"8297";;2004-05-31;2008-04-11;1000.0000;
I;"8297";;2006-08-22;2008-04-11;1000.0000;
P;"8297";APV;2004-05-31;2008-04-11;1000.0000;
A;"8470";;2006-11-14;2011-05-08;100.0000;
B;"8470";;2006-11-14;2011-05-08;100.0000;
C;"8470";;2006-11-14;2011-05-08;100.0000;
D;"8470";;2006-11-14;2011-05-08;100.0000;
E;"8470";APV;2006-11-14;2011-05-08;100.0000;
A;"8470";;2011-05-09;2011-10-21;97.1751;C
APV-A;"8470";APV;2011-05-09;2011-10-21;101.0109;E
F;"8470";;2011-05-09;2011-10-21;100.0000;B
I;"8470";;2006-11-14;2011-10-21;100.0000;
P;"8470";;2011-05-09;2011-10-21;99.1585;A
UNICA;"8792";;2010-04-26;2010-11-30;1000.0000;
A;"8476";;2006-11-15;2011-05-08;100.0000;
B;"8476";;2006-11-15;2011-05-08;100.0000;
C;"8476";;2006-11-15;2011-05-08;104.7299;
D;"8476";;2006-11-15;2011-05-08;100.0000;
E;"8476";APV;2006-11-15;2011-05-08;100.0000;
A;"8476";;2011-05-09;2011-10-21;114.0314;C
APV-A;"8476";APV;2011-05-09;2011-10-21;111.9656;E
F;"8476";;2011-05-09;2011-10-21;100.0000;B
I;"8476";;2006-11-15;2011-10-21;100.0000;
P;"8476";;2011-05-09;2011-10-21;109.8664;A
UNICA;"8734";;2009-09-28;2013-02-24;1000.0000;
A;"8842";;2011-03-31;2011-10-19;1000.0000;
B;"8842";APV;2011-03-31;2011-10-19;1000.0000;
A;"8716";;2009-05-07;2010-02-12;1000.0000;
B;"8716";;2009-05-07;2010-02-12;1000.0000;
C;"8716";;2009-05-07;2010-02-12;1000.0000;
A;"8717";;2009-05-07;2010-02-12;1000.0000;
B;"8717";;2009-05-07;2010-02-12;1000.0000;
C;"8717";;2009-05-07;2010-02-12;1000.0000;
UNICA;"8671";;2008-11-12;2009-08-14;1000.0000;
A;"8713";;2009-05-07;2010-02-12;1000.0000;
B;"8713";;2009-05-07;2010-02-12;1000.0000;
C;"8713";;2009-05-07;2010-02-12;1000.0000;
A;"8714";;2009-05-07;2010-02-12;1000.0000;
B;"8714";;2009-05-07;2010-02-12;1000.0000;
C;"8714";;2009-05-07;2010-02-12;1000.0000;
A;"8715";;2009-05-07;2010-02-12;1000.0000;
B;"8715";;2009-05-07;2010-02-12;1000.0000;
C;"8715";;2009-05-07;2010-02-12;1000.0000;
